userId,triggerId,gpsOffsetKm,deviceFingerprint,claimCount30days,platformActiveStatus,claimTimingVsPolicyStart,lastDeliveryCount,deviceClusterSize,isRepeatPattern,isFraud
3e730872-e84b-4163-9a23-b32ac74310b4,0ced1447-a078-4fb7-be85-fb3ba7db1ed3,2.7,fp_b3db88e5,1,1,4550,5,1,0,0
b11f1131-03f6-41d1-a370-76343461a795,4e6472be-057b-42ed-8edc-5c0c431604f8,119.02,fp_f3e0c301,2,1,2259,5,1,0,1
f199b4bc-b945-4de9-998a-396e1e2a4ed5,fc97af64-6fed-4503-bb54-459bc019ef73,3.01,fp_3d836dd1,4,1,5966,3,1,0,0
572640c1-fb7e-481a-93aa-32f1f5462454,b058e1fd-5962-4ab9-acc0-f406d767ab3c,70.18,fp_133ea776,2,1,4298,1,1,0,1
fb71b3b6-d88f-44bf-b9f3-06286791410d,190bf084-0d16-4867-96d6-701e4b886015,1.83,fp_f042c8b6,3,1,5596,9,1,0,0
43e51f90-e59d-420b-b000-a8c1c1d55127,41115944-5697-48fb-99d0-71591e7dffab,1.22,fp_2c17bcb4,1,1,4067,2,1,0,0
931769ce-470d-4981-a682-9f5cc4e7d4dd,bfec3002-ee4c-46a1-80c0-bd6963aa2032,4.36,fp_185a5b5b,4,0,209,0,1,1,1
4634a0b6-f3d3-46aa-93b2-fa982087a08f,62b61340-480c-4dad-b480-07a163d0c881,0.45,fp_cb6616a6,2,1,5206,7,1,0,0
8200eb6d-9956-4711-a810-aee1f4faddb9,e2b6e7f9-e621-4998-9529-52022cbb09ba,1.09,fp_9fdff814,2,1,8004,5,1,0,0
b9ac5941-6546-4e46-ade3-b6ea814e3139,c1351145-53d3-4422-a238-935acd81cc6d,3.13,fp_2163675c,0,0,688,7,1,0,0
5a17b42e-1ac3-4c67-b0bd-eb753ffb7fcb,4dbeb756-1d2f-4226-bf87-660203d138c0,1.28,fp_3153bea4,1,1,1921,3,1,0,0
54da65c1-f92c-453c-8645-71163b8f5480,3b0b7df2-2997-4b82-846f-dade751e7524,0.59,fp_2b4a8a06,1,0,6115,4,1,0,0
fe1630c8-1f21-4e2f-8bae-b7e86288d02b,55fbb648-8127-4cd4-b5c9-dacf5b4d21a7,0.42,fp_0ca2c503,1,1,3174,2,1,0,0
c5d669a6-6055-4f91-aa1e-49a190515fe6,ebd08f2c-2c46-4489-8c59-06f4e524251e,0.49,fp_ba752380,0,1,7625,3,1,0,0
152b1f1a-7985-42d6-ac11-817d8eefd939,3d52fe5b-a1b6-4945-b76e-572adc530cf2,3.03,fp_ee3fac16,0,1,8464,4,1,0,0
4b3068c6-9d6a-4ed4-abd9-c171222233c5,cdc58599-8918-4487-8844-53c1e76c4348,0.03,fp_f3902185,3,1,6877,4,1,0,0
3d445b1f-4591-4909-b22a-eae13bd229e3,1d7a612a-660a-4517-8f6f-f42bee3e9376,1.16,fp_9caa79ea,2,1,52,0,1,0,1
fa5f4724-9731-465c-af2d-7d1cf3671696,babedc60-bdbf-41cb-9f06-23455e36c8fe,2.44,fp_53f03330,0,1,719,3,1,0,0
98ac2fbb-7548-494b-b967-2824fe2df40f,de4193d8-4954-4f6e-8981-7c710e329fec,0.61,fp_e44111cf,2,1,1786,6,1,0,0
affc3f67-76ba-48fe-911e-3ad526a4eb4c,e4cbcb32-3983-477d-84d1-0e909745a546,1.12,fp_26e09d6b,0,1,3100,6,1,0,0
fe6eab0f-6958-4992-a295-641786a19717,ac37e5ee-cc92-4423-8e13-0491b1c9d2ed,89.32,fp_9e37bb3d,1,1,3562,1,1,0,1
5fd2ed44-bdd5-45fc-94a5-0f1322bc130d,0288c4e0-0132-41de-8256-e5ad48e04196,2.19,fp_a9829b3f,1,1,3691,2,1,0,0
dd012202-e1cd-421c-b49a-cb829080eda3,6809b342-f50a-44ae-abb6-3bccfb2026fa,1.31,fp_cf7138a4,0,1,2302,2,1,0,0
28ad560e-f52b-4f6d-9772-5bce319f6149,44c331c5-cc1f-43d1-aef6-05b0431510f0,1.26,fp_13655992,1,1,6459,2,1,0,0
c2154f5f-9cc5-4419-957e-72cebe94a17f,b0c74dcb-fef5-4615-bbf2-107876b9b024,94.47,fp_c2ae99bb,0,1,5786,2,1,0,1
8fcb8d94-1bae-4f25-87fa-6ac2b5fad9d1,378ca8e0-a298-4687-83d2-67f6b4dbc90e,0.59,fp_8a2b5d7c,1,0,7570,3,1,0,0
e26e22cd-7a09-4574-90a1-34af21a3c4d0,6ec0f696-bde8-4d37-9405-c72c747e5eac,2.63,fp_62aba5a0,1,1,6085,4,1,0,0
3835d9bf-85b9-4cc0-8045-cba8e3b7d8c1,3002b78c-c5ac-42c8-b6b3-26b23ef3c161,3.22,fp_41239250,2,1,969,2,1,0,0
bbf8893e-b6cb-4637-af6c-fea4c94a11a1,d40dcaa2-d893-4c7f-a93c-c88cbf14af9a,1.15,fp_2a9ca425,0,1,7655,3,1,0,0
2377379c-cad2-4b17-b500-696816eab668,7726c7bd-4b33-45e4-a654-723937085c1e,1.46,fp_23728dfa,2,1,4589,5,1,0,0
b43ed7f9-9d8e-4e8c-9fda-c255e521fbf2,06c76463-256c-46c8-9a88-9c2d5b60b3d6,1.42,fp_171db839,0,1,6480,4,1,0,0
9ffdcefa-9e93-4986-99f8-9c117cfd6dcb,ffef032d-b9e7-4d6c-b303-2af2806b6e6f,1.34,fp_da5d7f74,1,1,4262,4,1,0,0
f165d29a-f36a-4ce4-9901-9abe60bc7fb7,af1e8dc2-f138-444f-84b1-21d76ef8509c,2.62,fp_b1db4797,4,0,1228,0,6,1,1
fe6fc5c6-05d4-483f-8113-c56f0e042f04,85e6faf1-3496-40ab-a83f-5d0d00e9c5db,2.74,fp_7c9c20d8,0,1,6915,6,1,0,0
15554554-7b65-4795-8509-3f8a4458798b,30ba53e2-8815-496e-ac44-58c2e50d10ac,4.39,fp_e19c1957,1,1,2348,5,1,0,0
f8474afe-c485-44ff-b835-ec3679a904f0,13a5ae81-bec2-4089-8dee-9350a1cd54ca,0.77,fp_b0cdd931,1,1,7970,3,1,0,0
7db7a246-4a18-411b-972c-6d48576daeca,3524ac9c-7f18-4d8e-a4f6-e1a8eba5a2a6,2.42,fp_5d2ee4a2,1,1,6379,2,1,0,0
b8ec5373-648e-4322-bfc2-2197114d1341,e427ee42-b500-472c-8e6e-659740ea5d92,0.39,fp_592ccde6,0,1,9628,3,1,0,0
b51d830c-4aa3-417a-91a1-9263e6a9fd82,167d1827-be77-402b-9e35-e7356c69fe16,2.33,fp_1cc0481a,0,1,3094,6,1,0,0
ce88845c-6a7f-44ae-96e9-8e79ce5348b3,b64ff83d-67e4-49b1-8bc7-f927d75d8b8a,0.39,fp_7e0da27f,1,1,1724,6,1,0,0
eecc14c0-dd98-4828-855a-1126918ec0ae,a7199308-7bb2-4670-b86e-11bac2d6aceb,0.38,fp_447f8c8a,0,1,8240,3,1,0,0
6b8b6082-b4fd-471c-99e5-137a4b0ec25b,e25e884b-47d2-4fd9-bb7f-a308ac95167e,1.57,fp_08120bea,1,1,6284,5,1,0,0
050c00e6-ba82-4309-9398-9390a66fc113,cf907448-79a5-4470-9082-6897bc91f9c2,3.16,fp_9adb2e5f,1,1,9573,6,1,0,0
971cc73a-7feb-45a4-bdf0-427c8e44bb61,e01f95b5-be1f-4588-9b7e-af54d4bf9a3e,0.29,fp_c9e0512e,2,1,39,2,1,0,1
ec405d65-c98a-40ff-ba20-84165880f325,09c08264-0cbb-44ce-b139-2048e5d9cead,0.75,fp_0776d829,0,1,9230,2,1,0,0
76c33f2e-3ab4-44f7-9d86-d2fd1fdb40b2,e54769f9-7af8-4888-b2c0-3e5ba9df8571,4.11,fp_15cfa8ff,4,0,1149,0,6,1,1
2937b677-4c70-4900-bee7-cebfb154ade8,938f1ae1-2a1c-4349-bb7a-065f7cd665df,0.12,fp_880d8e01,1,1,4298,6,1,0,0
faa511ca-90f0-4756-9688-be345231d1d6,626f10fa-8787-458d-8825-1b6a7602abbc,3.13,fp_6511bbbf,0,1,8055,5,1,0,0
06c53eff-0e6e-4112-99ef-f8b8808bf9d9,09dba933-a6ad-4cc3-889a-8a0a9e629af4,1.07,fp_c18502d5,0,1,4831,3,1,0,0
fc051013-c881-45b8-b710-34c4247fab6c,02b78b70-52a3-47ef-a955-38cd614bc35e,0.99,fp_a2f85f13,1,1,6946,4,1,0,0
a980c8a2-8f20-43f8-99bf-7af2c4238b85,00977dca-0f72-484c-ae54-2f7a7690036a,2.02,fp_8ce3eb5f,1,1,9222,6,1,0,0
0d5746ca-1c31-4584-8926-2ad55d22fe08,4b8c23f5-258d-49f3-855e-24ff0f159f05,3.0,fp_a7d41fbe,2,1,1794,3,1,0,0
3c010aac-5280-41b0-aaea-c35b12c15d41,6f02e9e9-4207-456f-b684-15e3630cf366,2.87,fp_1a49bea7,4,0,103,0,1,1,1
9948436c-b6bb-4d84-84ed-124ede7ff5de,7e7dd04e-5bac-40a4-96b3-a0b492ee003a,1.5,fp_8e6519ed,5,0,239,0,1,1,1
23e5980d-df1a-407b-9974-1802011533bd,af06cceb-a0e4-49ad-bc75-613316ef8aa7,3.49,fp_5dc09740,0,1,5822,4,1,0,0
e505a91f-0f05-44fc-903e-60568a7e49b3,8d1cbd50-8235-4398-a877-ddcacc7eb017,1.84,fp_c780b8e5,0,1,1435,4,1,0,0
35b78b7d-6df9-4c9e-b928-6045ea1f3376,cd240be4-f41b-4767-86e0-4052935dfcdc,1.68,fp_f9099d57,0,1,7178,3,1,0,0
6808ea5f-ffe5-40ce-bfb6-71d09836c1a9,f5df69ae-122c-4e11-9020-b1dff4265b70,2.45,fp_677c154f,2,1,7896,5,1,0,0
82be77f3-9bbd-484d-a00d-daaf7ec91fb0,316049ef-bfbd-4759-9f0b-404ad3ad69e1,1.2,fp_330c5c62,0,1,7230,2,1,0,0
58482d36-c8a7-4d43-aa2b-77da190e23b8,0cbcbad3-d52d-4fdf-90fd-493b3b7ccdf6,100.92,fp_5fde34fb,2,0,5443,3,1,0,1
cdf68d83-25b6-40ce-b600-06a13b3b5763,6f15378b-5c76-4c0a-963d-be1841803d53,0.36,fp_89e00ed5,7,0,226,0,1,1,1
8e0abee3-6063-42ea-b6fc-6be50894c9fe,0df70c01-f489-47fd-8543-e3b990a760bd,0.81,fp_68bf7d6b,1,1,1173,4,1,0,0
44bd1dcb-fa32-4bc7-8278-54a3a27a17e8,c7067718-e815-4424-bed3-fd7f529b8bf4,2.91,fp_4d9c4f3d,0,1,2112,1,1,0,0
e4670e33-7ac7-4963-a64a-d35b25b5baad,6bbc2aab-348f-462a-8556-751741a564b9,1.58,fp_53d15608,1,1,5596,8,1,0,0
be5bc45c-eb38-4a77-923f-1f483ac203fd,b37cda4b-43bf-4ee6-9f18-9a5d8e146ae0,3.74,fp_ebc30fc5,0,1,9127,3,1,0,0
3b3b44ef-94e8-425a-b535-5c0fc02c8c30,f9945d14-90cc-4e1c-a431-3e4c92e19f68,2.52,fp_e7669069,0,1,8028,3,1,0,0
72efbe1d-f616-4d0e-9d0f-ab5d9a4fb122,ca175021-8fdb-484d-bcaf-298f6c32a71d,0.86,fp_185c1a93,2,1,7772,3,1,0,0
980660d5-664e-4921-8fbe-5eef47aa8fd2,1ee59a58-a47a-4d13-99d7-6175eb582af2,3.73,fp_1b569eb2,5,0,252,0,1,1,1
247da9f2-9cc8-495f-8e1f-e19d7c335e03,4a961d1a-7640-4e25-80c9-1a1c0daa55f6,2.97,fp_8866f4b9,0,1,6411,4,1,0,0
17797379-c87a-48fc-8f4a-2e828f49a7c7,3647b358-b55b-43ea-92e5-b63985a369dd,1.18,fp_f78d9b20,0,0,6258,4,1,0,0
9cf7e08b-fe7d-478a-b5a3-1e9645266a86,8e9aa55e-d8ef-4db8-a05c-98391069b04e,1.17,fp_e1e5869d,0,0,3710,7,1,0,0
149db4ed-af11-40c8-908f-529f9f71abf9,c6cb5f5b-a0c7-49e3-a088-1e2c313c5330,1.47,fp_4220e81f,2,1,9938,4,1,0,0
58b1a594-9237-43e2-be27-89c8e0d15945,44f1eef0-0626-4fd3-a622-7ea021c655bb,2.05,fp_7cb02c89,0,1,1215,1,1,0,0
fbd7c53c-b075-45d0-b3c7-65b4fe0094dc,beb47493-6d94-48bf-a5f6-a81ee6c5d043,83.71,fp_aec63bb0,0,1,2185,2,1,0,1
6dbe817a-0947-4789-add8-40f7e97b4908,c8bfa467-b8cd-4f9e-adfd-e63fe4217f88,2.35,fp_2d15588a,0,1,8627,3,1,0,0
bf53887d-1396-454e-9441-f23988eda9ef,0d45527f-4045-4f08-aeaa-6801ece9fa0f,0.97,fp_78a12653,2,1,8395,3,1,0,0
9a5a8f36-0572-4f36-9fbf-fd80308be54e,f7940063-1519-40dd-b2cc-fac9d61a7aa0,2.39,fp_7eb0d8c1,0,1,8569,6,1,0,0
e6be1340-8141-4170-a74b-2f846f15418a,26ded417-64b5-4464-bb98-4f5be1708bc6,1.98,fp_a292369e,0,1,3945,1,1,0,0
8c210d85-2786-4b54-8b8f-cba9a4cf177a,61689f02-1790-45f1-9431-28e167a1e9fb,1.6,fp_450dd16e,2,1,1502,4,1,0,0
a7ece0fb-c0f1-42a9-9362-9cf589214146,aca965fb-b5f3-4b58-9873-9b72f9e05ff6,1.18,fp_c78c73fc,1,1,1052,5,1,0,0
7d577173-f575-4810-9ee0-062c9a3ab4fd,d49f0734-f95f-4ed2-a719-92f01704a57d,118.89,fp_b1c82754,2,0,6143,0,1,0,1
1c863871-c8fe-481e-a53e-351bdf3a5a00,0ef2af43-ca24-4c9c-9c58-6bb9652a44ba,2.19,fp_9e07cd00,0,0,8930,6,1,0,0
04b18ed5-dfec-49fa-bac4-c603d2da160f,cc90d4dd-5019-4590-b732-d7ee74f8a7e3,2.14,fp_0f55a821,1,1,59,1,1,0,1
4ff35ac1-93a5-422e-b570-188bd5321e9e,6366f101-e970-41a2-a58d-07db3fd4203a,2.44,fp_3b0dfeca,1,1,880,2,1,0,0
8ab36520-950d-4709-ad99-7d0a6120dd22,c50b5aab-e5e1-4842-8d76-0ca7350ff34f,1.3,fp_aaa9db24,1,1,8105,3,1,0,0
50af51b4-0c10-4911-a78e-67978b77f1fc,115a897a-9cf0-4a4f-bedc-8d4f8ca929a7,1.42,fp_5b32a8d7,1,1,7516,2,1,0,0
47441ecb-b7ed-4c03-895e-5eaab07d8426,b56cee03-015e-4a71-96fe-093a84e03f4c,1.8,fp_d8748782,0,0,8989,3,1,0,0
dede89d8-fc4a-447c-99ea-fa729e592fe6,b54e89ad-1bbe-4fcd-a07a-97b86dc4e910,0.34,fp_aee5b761,1,1,3794,3,1,0,0
27eca84a-70ac-4abd-a784-b26674163193,4c60ef25-e325-4964-a0fb-39b4b006d1f0,0.51,fp_b1f9799c,0,1,4326,3,1,0,0
03c4f218-10e4-45c3-a116-b8aa64da66c0,1ce67f08-6bab-490c-8205-0feb11e6bbf9,0.48,fp_ea37e41b,6,0,262,0,1,1,1
14e34a74-9a66-4e53-a09c-df81f284976e,a6f9edb8-3abc-4ec7-b30e-71e2acb6bc2e,1.76,fp_38b2512c,3,1,9414,5,1,0,0
04976200-a2cb-4d3e-9bf1-5858e3442d12,3ffe1c6c-0ba8-42a6-9f40-a6dd586d40db,0.64,fp_6e092eba,2,1,5855,4,1,0,0
aaadb8bc-6999-43a5-87a8-d5e5ebd2aa19,55eef7ce-7a27-4efc-8944-69baf23347d8,3.04,fp_6b8640f6,2,0,4920,1,5,1,1
c429f6bb-817a-4b4e-b307-38c8577ecfcc,2b2cd24d-05a2-4d40-ab16-3ba14b1de24e,2.21,fp_7b9d1a12,1,0,5908,5,1,0,0
51d8b350-9343-4a6c-a08b-8145186bdc23,c036b89f-1157-4403-be9b-a385dbe42375,1.58,fp_1d3f580f,1,1,1916,5,1,0,0
631a1666-b201-4303-b200-52027d1ca134,aab1a3ca-6eb9-4d14-82c7-de6bc3a6472d,1.19,fp_6350927b,0,1,8942,4,1,0,0
887e744f-5950-49a8-9d62-e378ea51bc39,9d51e02c-5392-4a66-ac18-5682e747c25e,1.3,fp_23942d49,0,1,1756,2,1,0,0
b47e09af-c8ba-4f90-8840-4f673d33f82d,d85e5e69-8aa8-4a0d-bc64-2d60c023ddb7,1.23,fp_b876f22a,0,1,9028,5,1,0,0
c485a454-9586-494c-a178-fc29333ac5b5,3b5ad8db-c017-4489-a66f-0b7ecdc56553,1.72,fp_d94745d2,2,1,7083,1,1,0,0
5d9c8ad5-aea2-459e-88cf-9f168decbfb3,5e61bc6b-19c2-4baa-8931-2c7caf1f4dc8,0.77,fp_aec36087,1,0,4620,2,1,0,0
7ca64eb7-4254-4f2a-b036-e729c64fd4cb,11cb6e71-2978-4d4f-9105-ec83c40c3e09,2.06,fp_4f5d5b79,1,1,3608,5,1,0,0
29841821-56c4-4431-bc29-9d4d522d4b71,c615c9fa-f978-406c-8aaa-eaa38620c1e1,1.41,fp_ac532df4,0,0,4047,5,1,0,0
0fe64d62-2d12-4833-973a-fe7d1c501b97,b14b6e2c-b781-4c29-9f23-71d8573405a7,1.46,fp_653bfa39,1,1,6368,4,1,0,0
294cbc6d-5731-4a45-be3f-cfb5af281604,0609ff98-bdca-4d88-987f-eee0d0870152,0.21,fp_9f8b3047,3,1,2808,2,3,1,1
e379e93e-f04e-42b4-806e-2dadd6fafbb8,deac5dff-3721-484c-854b-faa4d188c3d2,1.63,fp_21d41a13,0,1,1818,4,1,0,0
8360df3e-c815-4e2b-a570-e99d50cc12e4,b237f14f-f5f9-402e-84b6-177ecf17f8be,1.8,fp_bc30041e,2,1,2287,4,1,0,0
402615ce-5f60-4489-a5ac-553a50ebdde6,45138435-a8cb-4e75-a3d0-ba2b986f1068,1.15,fp_2db41f7e,2,1,4560,2,1,0,0
047d8359-2c68-4d8c-a13d-1118dfb7e232,1e9a4808-39ec-46ba-a0a2-b4711e6d1fdd,1.93,fp_855d7d60,0,1,5588,3,1,0,0
462c1b1d-fda2-4f26-bf02-1992a60ccfc8,fbd14b54-7704-4d81-8165-20ceac4ce426,2.74,fp_ba027172,0,1,2464,3,1,0,0
309e65b2-b6ca-4857-930f-de5bb3197967,e5b9b0d1-46db-47a4-b1e5-f5f67b9b0f4a,1.82,fp_72080e3d,2,1,860,3,1,0,0
ae9c9dc5-88d0-4e7f-959a-58f119fcd3a4,4ddf4910-afb0-481b-ab3b-935c7a18f763,1.53,fp_8d392403,2,1,5252,5,1,0,0
46549d30-e327-457d-bb87-d4cb35479ceb,2ae78185-deab-4dea-93ce-9ce21673d47f,1.62,fp_60f41648,0,1,8076,4,1,0,0
c727c78e-66b7-4442-b486-a343041bbb8d,bc16d181-502e-4c9d-bf8c-3743303863f7,1.93,fp_8e174b48,0,1,8780,6,1,0,0
491ab8c7-20e1-4e06-98c0-d6d4a6a6051e,73ac92c4-c7d1-4b90-b96a-e4bcc6d0ee90,1.4,fp_5d13186c,0,0,7963,4,1,0,0
37d1a4fa-a8f1-4253-a465-014bebe8fbf1,6434a40b-2ea2-4787-bf6f-655010a473f8,4.29,fp_4600a056,1,1,11,2,1,0,1
227e4016-4487-4aee-93a2-850da4759867,af858fae-6859-4b1d-aa10-1a9f5799ca52,2.12,fp_7f424340,0,1,1860,3,1,0,0
67dd6cd3-3a9e-4e71-910f-57e1f94f543b,0586ec80-6c1c-46a3-a0a7-7e50bd554e68,2.83,fp_b0dbf0cd,6,0,187,0,1,1,1
d1de2639-f760-4bdd-a652-39216a2d5659,7895f179-bc2c-4cdf-b64c-f939e1cadb02,2.22,fp_1735fffc,0,1,4033,6,1,0,0
25f93852-a1dc-46fd-a635-0538b45768ef,f3a7a759-d0b6-4a9d-85f4-cdf9a071fff5,0.37,fp_5e7d4b81,3,1,36,0,1,0,1
a0f0d540-b412-463c-a09f-c4605b0ae807,dc0ca83e-be8b-4c77-85a5-2579d6a164dc,2.3,fp_2d9ddbb3,1,1,1810,3,1,0,0
2ff4a032-f8ab-4931-ae30-45874765f6e9,c4d9fe9a-25b0-4ee0-97d7-0057f2778fa9,0.09,fp_638e480d,5,0,208,0,1,1,1
519f8c0e-e6a3-4746-94d9-fa5c821caa5b,83912c00-adb7-4721-8971-0a84b9470956,1.97,fp_f4bb08f6,0,1,6729,3,1,0,0
aa44deb8-b4d4-438c-85f1-3676f0025f74,b3a36e4b-3597-48e1-8c54-144e68eae151,2.57,fp_b7be67c3,1,1,5825,3,1,0,0
3f9fb509-6905-4f97-9c86-b5309aa66766,8369d0d7-ee12-40f7-a116-09f138a6ddec,1.15,fp_1165d38b,1,0,1132,6,1,0,0
642522ee-44c2-4ed0-9366-fa48f3bb9898,52cf86db-f25c-41c3-b04d-6ba181f96474,1.43,fp_72e9f86e,0,1,2131,3,1,0,0
72f67706-9f31-4724-a53d-f8eff4fe7f9b,a45a593a-2595-4a55-bcd4-ac89a46f0d28,0.92,fp_21f630cd,5,1,1159,3,5,1,1
092ff9a3-df9f-4924-9f18-6aefff46d23b,feb80f9e-0263-45ca-a6af-f0f06c19dcb0,1.49,fp_00d46cdb,3,0,50,0,1,0,1
e83d5a6e-9e14-4b0d-9ca0-1977aaae774f,d52c852b-f122-44f5-a400-0bf1907a0c1e,0.95,fp_384b23fc,1,1,8562,4,1,0,0
2ea756b7-6b2a-48ff-877d-9c7970644a18,d068c703-1172-4292-9508-155c7b1c2577,5.68,fp_3cdd5a01,2,1,1056,1,4,1,1
5682c8a7-0d5f-493b-8957-1483386d57a8,6dddb26d-b641-4869-b092-14d6d147ef2e,0.52,fp_a491ae6d,0,1,1905,4,1,0,0
e4eeabb2-7295-4135-9506-070b089f7f99,84c855b1-0467-42bc-96c7-2b40440ef901,3.08,fp_aa15f1f7,0,1,8585,4,1,0,0
f0edea1b-5da3-4e81-87b8-09e3902faa41,8199eb1e-27ec-4563-9a5d-1dd38966e7ed,2.56,fp_aa3140f0,2,1,2086,7,1,0,0
d79bb96b-9e7f-4883-9680-fe16ff1d28a2,8d93d004-7904-4c1a-a9d8-facc95cac11a,78.88,fp_a06f5bf7,2,1,3855,2,1,0,1
aa934c69-4479-4c7d-ba9a-52e19c9c53fd,f4b786e3-8531-4f32-b448-8f0dab950730,2.88,fp_3d829542,1,1,8678,4,1,0,0
9efc2ce2-9aa9-4996-ac6b-f4485ae78306,380b01ee-26da-4932-8137-8ef3053037aa,1.38,fp_7ba376d7,4,1,2660,1,1,0,0
2e09f286-6751-427a-9204-fff23a3066ab,ee719a6e-fbcc-46ed-8508-5c7f0c7cafe2,91.35,fp_b2c512ab,1,0,5679,1,1,0,1
d7fa11dc-ddb8-4b13-9a3c-3638d8941072,3d0ad999-160a-426c-801f-1f0ea02e9ab8,4.13,fp_8e8f7d68,0,0,3795,1,1,0,0
afed1939-8459-483a-84f5-a13d40685784,b265306b-fdca-4611-8b30-bfc3c397cc0b,4.4,fp_d96edfc8,4,0,1786,2,5,1,1
db4364eb-527d-4034-b389-7605c343d020,e3ff77d8-e237-4bb6-bf8d-a0bb491826ed,2.42,fp_93e47a63,0,0,2498,5,1,0,0
50081dce-d13f-467a-9a54-1dc7c8cb9a77,1e754475-d663-4a32-8611-a302ec7e2e4f,0.79,fp_e9d1f5cb,2,1,6805,2,1,0,0
99c457d9-a88e-4b6a-a8f1-c9fa8ba53a9b,5187ef33-6354-4e03-98a0-257c38eeb628,1.04,fp_d1580440,1,1,9166,4,1,0,0
eb18002f-ea2e-41ea-b7ae-d1fcc9ab9887,e3b8982b-365d-445d-a2e3-5b4e46d14d39,3.93,fp_bb1d8a87,5,0,301,0,4,1,1
5ee66557-33f3-475d-b99d-d588bd72d484,3461ffd0-321d-41c4-b028-84a72810cbad,2.49,fp_2298c58d,0,1,8808,3,1,0,0
b4c876bc-c928-452d-a173-d5cc05c9ade1,e22ff2cf-e010-4d3b-bca6-b6bed8f89d0e,2.25,fp_9468021f,1,1,9314,3,1,0,0
7c1cd431-41da-43e8-b436-535db7a6f9a3,0ec0e11b-06b1-427e-903d-a70db79614ca,2.1,fp_468f8e0f,5,0,280,0,1,1,1
db4c12da-2b29-46ec-bc7b-e5754fa2e805,0bb21e8e-0731-4831-90e5-4312b4f95615,116.45,fp_c13fd259,1,0,7821,5,1,0,1
ded5a59e-d567-4c98-b778-e2955ccbdf96,4b413b81-d154-4639-9c5e-0c3d6bb0761f,2.01,fp_393bc014,0,1,8266,6,1,0,0
65ef73fd-cffe-4a19-af6d-a65af2580dca,4ddcf2ce-e479-423b-b8ee-625ef6563bea,4.46,fp_7f2c8317,8,0,148,0,1,1,1
6dd0790d-faf5-4822-a5f7-1dff5a1c02c7,1513b31a-e95b-472b-8124-6166f110a1aa,0.15,fp_74518175,1,1,719,2,1,0,0
77e16301-9aa1-4a93-8bad-8782529ec361,7dfea56d-fd59-4d1c-8ecb-cb00d37cdf77,3.27,fp_9fe995fa,5,0,204,0,1,1,1
86f95b30-08a5-459d-be65-b52614568836,67008708-4ae3-4bf0-9a80-74fb77b40f95,5.21,fp_a4d61944,1,0,10,0,1,0,1
d0f95f47-2b8b-490b-b180-108cd0ef3573,0b280e71-8484-4a81-b830-7aaf40418266,2.02,fp_bfa955ea,1,1,3468,3,1,0,0
7f708dca-5fe8-474b-81d7-0cf8dba5a1bf,80718412-6379-4535-8929-bb3fa2918184,6.8,fp_28779414,1,0,10,2,1,0,1
4cee9035-839b-4ff5-afa0-11b277fdce16,b7c17473-9a3f-4d55-b9fd-5cbdaa6ff8c4,85.94,fp_caa9fcea,0,0,3417,1,1,0,1
9a3abb33-a287-4a60-b940-b64db5aff876,ebee5a24-e637-4ade-8b4f-f170caa764ff,2.97,fp_53347424,1,1,7474,6,1,0,0
ef45d50e-76f1-4db7-a239-fffc9357c79a,b2fa1bbe-e1a4-49ab-863d-6b109528c3c4,6.36,fp_79d3062f,6,1,4569,0,3,1,1
edea0afd-8f60-4eb5-bcd5-1f445276335f,868eb5ac-62ba-40d3-b8e1-48b39a5cf242,1.97,fp_352dd9c4,1,1,7273,1,1,0,0
1bc911fe-766a-4573-8dd2-543f2b15e4f7,35e2f883-5e64-450f-9114-9388dca7bbb8,2.41,fp_2787fb5e,2,1,401,0,3,1,1
cac0f332-b691-400f-8cac-67c764c4e923,15de124d-87ea-4e0e-8a5c-d4c947cb4df2,0.29,fp_a782ff03,0,1,8968,2,1,0,0
a3235bae-c9a3-4eaf-9128-c989e2f5433e,d9724c03-1783-4f54-979c-b9d3881da132,2.62,fp_fraud_001,3,1,18,1,1,0,1
7ad99c4b-3356-4539-a3f9-485b218259e1,59c2661f-4197-49aa-bb53-1cce9110f617,3.65,fp_e569257b,6,1,2771,3,4,1,1
980934de-618b-4d5d-9e9f-edd88797870f,7326f1bd-85c8-4408-8ea5-7daa353932a1,1.49,fp_6cf3af2d,0,1,3594,1,1,0,0
f062206d-90e8-4b03-840b-e223c4bc60a3,b56b0bd5-25ea-4cd0-beb8-720fbb51bf4f,0.04,fp_728b07dd,1,1,5932,5,1,0,0
07584fa2-38db-4a73-97e6-64a28b10f856,d63b3ecb-7064-498a-94bf-c84878514563,2.07,fp_e2e8b39d,0,1,8179,2,1,0,0
b91a87fc-7f79-4322-8e64-635989d5524e,fe9fc252-c3d3-44fc-b98f-844a914718fa,1.85,fp_eced9bd6,0,1,2714,5,1,0,0
3a8110c9-8d95-41e8-b7e2-d4249e6f0316,b7eac20e-c515-4878-b3df-f7d06fd2f207,0.18,fp_fed049aa,0,1,9727,3,1,0,0
7d483837-406b-49f9-a7d3-5a954fc3b576,a4067247-c469-4fb1-8a7b-c93a456315ea,0.26,fp_e02d44f4,3,1,8911,3,1,0,0
44315c07-8d61-4401-947f-e617a8436812,979c8ea9-577b-4378-8b86-4e7c7258f4a0,0.04,fp_bb310a43,0,1,5742,2,1,0,0
